"Triad","Narration","Listener","OldOrNew","Transcript","Audience","Hedges","Rising Intonation","ID"
21,2,2,"New","and it’s just showing you like the little light",NA,"like",NA,"21-2-2-New"
21,2,2,"New","and there’s he’s just chasing the roadrunner all around",NA,NA,NA,"21-2-2-New"
21,2,2,"New","and around and around",NA,NA,NA,"21-2-2-New"
21,2,2,"New","um and then he stops cause his light goes out",NA,NA,"?","21-2-2-New"
21,2,2,"New","so he lights a match","who stops?",NA,NA,"21-2-2-New"
21,2,2,"New","um the coyote stops ’cause his light goes out ?","okay",NA,NA,"21-2-2-New"
21,2,2,"New","and he lights a match and looks around",NA,NA,NA,"21-2-2-New"
21,2,2,"New","and it’s like TNT and stuff all over the place","mm-hmm","like, and stuff",NA,"21-2-2-New"
21,2,2,"New","and the next thing you know",NA,NA,NA,"21-2-2-New"
21,2,2,"New","you’re looking at like up at the desert",NA,"like",NA,"21-2-2-New"
21,2,2,"New","I guess above where they are under ground",NA,"I guess",NA,"21-2-2-New"
21,2,2,"New","and you hear like an explosion",NA,"like",NA,"21-2-2-New"
21,2,2,"New","and then the cactuses kinda go into the shape",NA,NA,NA,"21-2-2-New"
21,2,2,"New","of saying YIKES",NA,NA,NA,"21-2-2-New"
21,2,2,"New","and that’s it","okay",NA,NA,"21-2-2-New"
21,3,1,"Old","okay so it starts off",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","roadrunner wile e. coyote",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","um coyote’s chasing the roadrunner ?",NA,NA,"?","21-3-1-Old"
21,3,1,"Old","um they pause",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and uh roadrunner is in midair kind of running",NA,"kind of",NA,"21-3-1-Old"
21,3,1,"Old","and it says roadrunner and his scientific name",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","then they go back",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and they show coyote and his scien",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","carnivorous something","fork and knife","something",NA,"21-3-1-Old"
21,3,1,"Old","and underneath his name",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","yeah with his knife and fork",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","right",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and um then they start up again",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","roadrunner’s running",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and coyote thinks he’s got him",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","so he goes to stab him with his knife and fork",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and gets like a burst of acceleration",NA,"like",NA,"21-3-1-Old"
21,3,1,"Old","and he runs off",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and um he stabs him",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","goes to stab him",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","but he ends up stabbing the road underneath him",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and his feet are sticking up in the air",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","so he’s a little frustrated",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and now he’s sitting there thinking",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and he comes up with a plan",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","so he gives a thumbs up",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and then he’s got this contraption",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","with a big boulder",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","with a like a boxing glove fist thing attached to it",NA,"like, thing",NA,"21-3-1-Old"
21,3,1,"Old","on a spring",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and he pulls the spring back",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","ties it up",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","so when the roadrunner comes by",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","he'll let it go",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and it’ll punch him",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","so roadrunner comes by",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","pulls the string",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","but the glove stays in place",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and the boulder hits him",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","pushes him back into a bould another boulder",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and then the glove comes back",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and punches him in the head",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and so that didn't work",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","so now he has a blueprint for a new plan",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","there’s two cliffs",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","uh a tightrope in the middle",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and he’s gonna walk out on the tightrope with an anvil",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","so it’s got",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","step one walk out onto the rope",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","step twoo drop the anvil",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","step three roadrunner burger",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","or something like that",NA,"or something like that",NA,"21-3-1-Old"
21,3,1,"Old","so um he tries this",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","he you know",NA,"you know",NA,"21-3-1-Old"
21,3,1,"Old","he throws his blueprint aside",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","he takes his anvil",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and he walks out onto the rope",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and he uh goes to",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","well he gets out to the middle of the rope",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","but it’s too heavy",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","so it weighs him down",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and now he’s standing on the ground",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","holding his anvil",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","roadrunner runs up to him",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","sees him",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and runs back in the other direction",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and so he throws his anvil aside",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","but now the rope is not weighed down anymore",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","so he goes flying up into the air",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","he’s got his backpack",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","um as he’s falling",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","he’s reaching for stuff",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and he pulls a string for the parachute",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","but it’s just his backpack opens",NA,"just",NA,"21-3-1-Old"
21,3,1,"Old","and it’s all stuff’s coming out",NA,"all stuff's",NA,"21-3-1-Old"
21,3,1,"Old","but no parachute",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","so he takes an aspirin",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and kinda waves",NA,"kinda",NA,"21-3-1-Old"
21,3,1,"Old","and he just falls",NA,"just",NA,"21-3-1-Old"
21,3,1,"Old","um then you see him again chasing the roadrunner",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","just chasing after him",NA,"just",NA,"21-3-1-Old"
21,3,1,"Old","chasing him into a mine",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","so he starts running into the mine",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and it gets too dark",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and you just see like his eyeballs",NA,"just, like",NA,"21-3-1-Old"
21,3,1,"Old","and um so he runs back to the beginning",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","of the like the entrance",NA,"like",NA,"21-3-1-Old"
21,3,1,"Old","and gets one of those hats with like the light on the front",NA,"like",NA,"21-3-1-Old"
21,3,1,"Old","um and coyote’s behi",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","um roadrunner’s behind him",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and he’s got a hat too",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","roadrunner has a hat with a green light",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","coyote has a hat with a red light",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","so then they run into the mine",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and you just see a top view",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","like a little maze-looking thing",NA,"like, maze-looking",NA,"21-3-1-Old"
21,3,1,"Old","with um the green light roadrunner",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and the red light coyote",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","he’s chasing after the uh roadrunner",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","so they're running and running",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","chasing around and around",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and around and around",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and um all of a sudden",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","the uh roadrunner is kinda gone",NA,"kinda",NA,"21-3-1-Old"
21,3,1,"Old","and coyote’s light goes out on his hat",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","so he can't see",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","he lights a match",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","looks around sees TNT",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","um they go up",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and they show you the view",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","of you know like the ground above him",NA,"you know, like",NA,"21-3-1-Old"
21,3,1,"Old","of the desert",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and there’s cactuses",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and you hear an explosion",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and it says",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","um thee cactuses say YIKES",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","like the shape of the cactuses kinda blows up",NA,"like, kinda",NA,"21-3-1-Old"
21,3,1,"Old","and then they say YIKES",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","spelled out of the cactuses",NA,NA,NA,"21-3-1-Old"
21,3,1,"Old","and that’s it",NA,NA,NA,"21-3-1-Old"
3,1,1,"New","it was a roadrunner and coyote cartoon ?",NA,NA,"?","3-1-1-New"
3,1,1,"New","and it starts off with them running and chasing each other",NA,NA,NA,"3-1-1-New"
3,1,1,"New","then it slows to slow motion",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and you see the roadrunner",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and then you see the coyote running after him",NA,NA,NA,"3-1-1-New"
3,1,1,"New","with a a knife and fork in his hand",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and a and a bib around his neck",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and then it starts and it keeps going in slow motion",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and it starts off again",NA,NA,NA,"3-1-1-New"
3,1,1,"New","where you see nothing but a cloud of color running",NA,NA,NA,"3-1-1-New"
3,1,1,"New","which would be the roadrunner",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and then he tries to catch up with him",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and then next thing you know the roadrunner just ran",NA,"just",NA,"3-1-1-New"
3,1,1,"New","he’s already out of where the coyote’s from",NA,NA,NA,"3-1-1-New"
3,1,1,"New","so then he decide the coy",NA,NA,NA,"3-1-1-New"
3,1,1,"New","the coyote decides that uh he should set up some k",NA,NA,NA,"3-1-1-New"
3,1,1,"New","type of contraption to get the roadrunner",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and he sets up this  uh",NA,NA,NA,"3-1-1-New"
3,1,1,"New","this metal contraption",NA,NA,NA,"3-1-1-New"
3,1,1,"New","with a boxing glove at the end",NA,NA,NA,"3-1-1-New"
3,1,1,"New","with a spring ?",NA,NA,"?","3-1-1-New"
3,1,1,"New","that’s supposed to spring out",NA,NA,NA,"3-1-1-New"
3,1,1,"New","over a rock",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and he just had to pull a string to let it go",NA,NA,NA,"3-1-1-New"
3,1,1,"New","so he’s sitting behind the rock and he does this",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and then instead of it um going to uh punch the roadrunner",NA,NA,NA,"3-1-1-New"
3,1,1,"New","it backfires and",NA,NA,NA,"3-1-1-New"
3,1,1,"New","catapults him into another rock ? another rock hits him ?",NA,NA,"?, ?","3-1-1-New"
3,1,1,"New","and then at the very end",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and the the punching glove",NA,NA,NA,"3-1-1-New"
3,1,1,"New","I guess the boxing glove comes back and hits him in the face",NA,"I guess",NA,"3-1-1-New"
3,1,1,"New","then he uh I he got blueprints from like acme",NA,"like",NA,"3-1-1-New"
3,1,1,"New","and um he tries walking across a really thin rope",NA,NA,NA,"3-1-1-New"
3,1,1,"New","tied between two cliffs",NA,NA,NA,"3-1-1-New"
3,1,1,"New","with an anchor in his hands",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and it lunges him down",NA,NA,NA,"3-1-1-New"
3,1,1,"New","where and he’s standing there and",NA,NA,NA,"3-1-1-New"
3,1,1,"New","the roadrunner comes",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and like looks at him and says something like MEEP MEEP",NA,"like, like",NA,"3-1-1-New"
3,1,1,"New","and then runs",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and then he tries running after him",NA,NA,NA,"3-1-1-New"
3,1,1,"New","so he lets go of the anvil ?",NA,NA,"?","3-1-1-New"
3,1,1,"New","and then he goes catapulting up into the sky ?",NA,NA,"?","3-1-1-New"
3,1,1,"New","but he’s in luck",NA,NA,NA,"3-1-1-New"
3,1,1,"New","you you know he points at his back",NA,"you know",NA,"3-1-1-New"
3,1,1,"New","he says lucky for me I like have a parachute",NA,"like",NA,"3-1-1-New"
3,1,1,"New","so when he goes to pull the string",NA,NA,NA,"3-1-1-New"
3,1,1,"New","everything but a parachute comes out",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and he ends up falling",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and then he has acme aspirin with him ?",NA,NA,"?","3-1-1-New"
3,1,1,"New","and he opens the tin",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and he all of it flies up in front of him",NA,NA,NA,"3-1-1-New"
3,1,1,"New","he just manages to grab just a few and takes it",NA,"just",NA,"3-1-1-New"
3,1,1,"New","and then looks at us",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and goes like this",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and falls down to the ground",NA,NA,NA,"3-1-1-New"
3,1,1,"New","in like a cloud of smoke",NA,"like",NA,"3-1-1-New"
3,1,1,"New","finally catches up to the roadrunner",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and uh follows him into the old cactus mine ?",NA,NA,"?","3-1-1-New"
3,1,1,"New","and he keeps running in and it gets pitch dark",NA,NA,NA,"3-1-1-New"
3,1,1,"New","runs back and gets one of them um",NA,NA,NA,"3-1-1-New"
3,1,1,"New","hard hats with the light on it ? turns it on",NA,NA,"?","3-1-1-New"
3,1,1,"New","and the roadrunner’s got one in green",NA,NA,NA,"3-1-1-New"
3,1,1,"New","he’s got one in red",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and they’re chasing each other throughout these mine shafts",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and everything",NA,"and everything",NA,"3-1-1-New"
3,1,1,"New","eventually he va he is on the tail of the of the roadrunner",NA,NA,NA,"3-1-1-New"
3,1,1,"New","however he goes through this really",NA,NA,NA,"3-1-1-New"
3,1,1,"New","these really odd mine shafts",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and ends up uh breaking the light in the the hard hat",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and ends up losing him as the result of it",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and lights a match to see where he’s at ?",NA,NA,"?","3-1-1-New"
3,1,1,"New","and he comes to find out that he’s in a",NA,NA,NA,"3-1-1-New"
3,1,1,"New","he’s in one of the mines where there’s nothing but dynamite",NA,NA,NA,"3-1-1-New"
3,1,1,"New","so it explodes over a patch of uh cactus",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and then when it explodes the cactus form the word YIPE",NA,NA,NA,"3-1-1-New"
3,1,1,"New","and that’s the end",NA,NA,NA,"3-1-1-New"
3,2,1,"Old","alright so it starts off with um",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","the coyote and the roadrunner running",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and um you see a cloud of smoke",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and then it comes to slow motion ?",NA,NA,"?","3-2-1-Old"
3,2,1,"Old","and you see the roadrunner",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and you see the coyote behind him chasing him",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","with a knife and a fork and a bib around his neck ?",NA,NA,"?","3-2-1-Old"
3,2,1,"Old","and it’s it he starts off in slow motion again",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and then it eventually catches up to speed",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and then the roadrunner",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","catches up and he runs from coyote",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and he’s started",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and he’s started thinking about how to catch him",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and he uses this contraption",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","uh this metal thing he puts around a rock",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and with a boxing glove on a spring",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and he’s just got to pull a string that will",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","that will launch the boxing glove",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","instead of um",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","when the roadrunner runs",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","instead of it working to his advantage it backfired",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and the rock ends up um catapulting him into another rock",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and then the boxing glove eventually comes back",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","a few minutes uh a few seconds later",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and hits him in the face",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and then uh then he um he gets uh blue",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","he’s looking at blueprints for another acme contraption that he has",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and he ends up trying to walk across a really thin rope",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","between that’s tied between to cliffs ?",NA,NA,"?","3-2-1-Old"
3,2,1,"Old","and he has an anvil in his hands ?",NA,NA,"?","3-2-1-Old"
3,2,1,"Old","and he gets about uh a few feet in onto it",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and he ends up being lunged down to the ground",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","with the anvil in his hand",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and the roadrunner comes in",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and looks at him",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and sticks out his tongue and goes MEEP MEEP",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and runs away",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and then he tries to go after him and realizes that",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","he let go of the anvil",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and then gets catapulted up into the sky",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","he ha luckily for him he had a backpack",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","or so he thought",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and he presses a stri he pulls the string",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and everything but a parachute comes out",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and he",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","falling and falling",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","he has this acme aspirin in his hand",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and he opens it",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and all of them go up in front of like all up in the air",NA,"like",NA,"3-2-1-Old"
3,2,1,"Old","and he tri manages just to get a few of them",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and pops them like takes them",NA,"like",NA,"3-2-1-Old"
3,2,1,"Old","and looks at the screen and goes like this",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and ends up falling",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","into a big cloud of smoke on the ground",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","fatually eventually he catches up with the roadrunner",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and follows him into the old cactus mine",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and keeps running and running and realizes he can’t see anything",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","so he runs back out",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","to the beginning where there’s a hard hat with a light ? grabs that",NA,NA,"?","3-2-1-Old"
3,2,1,"Old","and the roadrunner’s there",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","with one in green and he’s got one in red",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and then they chase each other through the mine shafts for quite a while",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and then he finally ca closing in on him",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","he runs through a mine shaft that’s pretty oddly shaped",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and um as a result his um",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","his hard hat and the light in the hard hat ends up breaking",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and he loses the roadrunner",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","however he lights a match then to find out where he’s at",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and he ends up being in a mine where there’s a bunch of dynamite",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","and um it explodes",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","over underneath a patch of cactus",NA,NA,NA,"3-2-1-Old"
3,2,1,"Old","that when it explodes it forms the word YIPE",NA,NA,NA,"3-2-1-Old"
3,3,2,"New","it’s a uh roadrunner and coyote cartoon",NA,NA,NA,"3-3-2-New"
3,3,2,"New","and it starts off with",NA,NA,NA,"3-3-2-New"
3,3,2,"New","the two of them chasing each other",NA,NA,NA,"3-3-2-New"
3,3,2,"New","and like uh you see a cloud of color it’s all you see",NA,"like",NA,"3-3-2-New"
